uuid,nombre,apellido,genero,email,telefono,ciudad,pais,codigo_postal,fecha_nacimiento,edad,foto_url,fecha_registro_api,segmento_edad,fecha_procesamiento
c8cffd0a-3fe2-4b4c-be62-937da1fe7d96,Kvitka,Pasko,female,kvitka.pasko@example.com,(099) M15-5863,Kurahove,Ukraine,99261,1968-02-01,58,https://randomuser.me/api/portraits/women/80.jpg,2019-04-10,Maduro,2026-06-22 21:40:40
8ed16231-743a-422b-8816-3e14a878d4c3,Rufina,Shimchuk,female,rufina.shimchuk@example.com,(068) U48-0574,Pochayiv,Ukraine,91246,1952-02-07,74,https://randomuser.me/api/portraits/women/11.jpg,2004-09-18,Senior,2026-06-22 21:40:40
ff001419-07d6-4ae5-b752-8c345cdb8d19,Alcina,Monteiro,female,alcina.monteiro@example.com,(77) 6192-9227,Contagem,Brazil,99771,1968-05-04,58,https://randomuser.me/api/portraits/women/36.jpg,2008-12-26,Maduro,2026-06-22 21:40:40
5ffeb89d-6cb0-428e-b001-4e235c0e4d1d,Christoffer,Nielsen,male,christoffer.nielsen@example.com,12637481,Saltum,Denmark,88290,2001-05-21,25,https://randomuser.me/api/portraits/men/8.jpg,2013-01-15,Adulto,2026-06-22 21:40:40
d718f805-a9c7-42e3-90c8-1be62dfe7d9c,Charles,Holt,male,charles.holt@example.com,031-654-2295,Nenagh,Ireland,20461,1989-11-10,36,https://randomuser.me/api/portraits/men/45.jpg,2021-01-20,Adulto,2026-06-22 21:40:40
4fb10845-7a8d-45d7-a17b-6531d4805ae2,علی رضا,گلشن,male,aalyrd.glshn@example.com,056-71424844,کرمان,Iran,15082,1986-06-01,40,https://randomuser.me/api/portraits/men/49.jpg,2014-04-03,Adulto,2026-06-22 21:40:40
55d076a2-5157-42c3-8135-5ef6f0792948,Nalan,Durmaz,female,nalan.durmaz@example.com,(960)-277-7613,Kayseri,Turkey,95717,1973-05-24,53,https://randomuser.me/api/portraits/women/44.jpg,2015-12-23,Maduro,2026-06-22 21:40:40
141960bc-3dd1-4ba1-a2d8-c017e313ddb5,Jovito,Carvalho,male,jovito.carvalho@example.com,(27) 6319-8525,Vespasiano,Brazil,13842,1965-10-07,60,https://randomuser.me/api/portraits/men/69.jpg,2004-03-16,Maduro,2026-06-22 21:40:40
ee490f8c-a259-4999-8016-a8d605543c2c,Volkmar,Niehaus,male,volkmar.niehaus@example.com,0362-2001560,Freyung-Grafenau,Germany,31001,1989-08-03,36,https://randomuser.me/api/portraits/men/61.jpg,2016-01-04,Adulto,2026-06-22 21:40:40
25e631dc-13fe-40da-9d96-0768f6eb6052,Anthony,Chevalier,male,anthony.chevalier@example.com,05-32-68-01-90,Perpignan,France,48496,1976-03-02,50,https://randomuser.me/api/portraits/men/30.jpg,2006-05-13,Maduro,2026-06-22 21:40:40
bdbd5265-f522-4550-b3be-eea53fa56ea6,Maximillian,Baltzersen,male,maximillian.baltzersen@example.com,38358446,Sagvåg,Norway,3206,1945-12-28,80,https://randomuser.me/api/portraits/men/81.jpg,2008-11-30,Senior,2026-06-22 21:40:40
7f67767f-d37c-4ca0-b36d-cdcff36603b3,Sacha,Lopez,male,sacha.lopez@example.com,075 830 23 69,Champéry,Switzerland,4374,1967-10-01,58,https://randomuser.me/api/portraits/men/38.jpg,2020-02-29,Maduro,2026-06-22 21:40:40
c9d8a221-ff7b-4fff-af9d-8d59e4e626e5,Gary,Riley,male,gary.riley@example.com,015394 22510,Norwich,United Kingdom,DN16 3ZA,1947-03-25,79,https://randomuser.me/api/portraits/men/86.jpg,2007-05-09,Senior,2026-06-22 21:40:40
1c87778e-c31d-44ba-9b0b-d62e99f07076,Matthew,Matthews,male,matthew.matthews@example.com,0113651 554 5996,Ely,United Kingdom,V2G 8RU,1977-02-13,49,https://randomuser.me/api/portraits/men/52.jpg,2002-05-14,Maduro,2026-06-22 21:40:40
5cb9619b-9f33-4337-be85-7ea7836db703,Aafke,Bruijnes,female,aafke.bruijnes@example.com,(0427) 981187,Hezingen,Netherlands,9661 YK,1974-12-26,51,https://randomuser.me/api/portraits/women/75.jpg,2010-01-13,Maduro,2026-06-22 21:40:40
c64b2301-e32a-4207-ae1c-8fe0c6c3fdca,Lauren,Baker,female,lauren.baker@example.com,01-0528-9444,Tamworth,Australia,5126,1969-09-11,56,https://randomuser.me/api/portraits/women/43.jpg,2018-06-21,Maduro,2026-06-22 21:40:40
65665a69-7a0d-4d89-8970-b31b8232e484,Ella,Hernandez,female,ella.hernandez@example.com,016977 3277,Gloucester,United Kingdom,S6 7PX,1993-03-26,33,https://randomuser.me/api/portraits/women/90.jpg,2015-04-01,Adulto,2026-06-22 21:40:40
cfb6feaa-1977-408e-836d-3a635fccde98,Juho,Saksa,male,juho.saksa@example.com,09-451-679,Heinävesi,Finland,28225,1959-10-31,66,https://randomuser.me/api/portraits/men/9.jpg,2014-06-15,Senior,2026-06-22 21:40:40
484ab80e-fa8f-43a1-a111-72dc692afb8e,Terry,Grant,male,terry.grant@example.com,(891) 421-2048,Buffalo,United States,37623,1972-08-24,53,https://randomuser.me/api/portraits/men/44.jpg,2020-06-10,Maduro,2026-06-22 21:40:40
3799ff12-86f2-494f-8b66-f082fc6b87e5,Niklas,Kallio,male,niklas.kallio@example.com,04-057-919,Viitasaari,Finland,76502,1974-11-06,51,https://randomuser.me/api/portraits/men/5.jpg,2004-04-16,Maduro,2026-06-22 21:40:40
f4c11deb-e9ac-4576-8e25-9260e5eb2bcf,Ingeburg,Herget,female,ingeburg.herget@example.com,0514-7147155,Scheer,Germany,36572,1957-06-14,69,https://randomuser.me/api/portraits/women/63.jpg,2010-03-03,Senior,2026-06-22 21:40:40
397fcfd0-ea15-4b7a-8a52-5d3ea1a20de9,Slavuta,Mikolaienko,male,slavuta.mikolaienko@example.com,(098) T43-4889,Oleksandrivsk,Ukraine,70584,1994-01-26,32,https://randomuser.me/api/portraits/men/49.jpg,2009-11-04,Adulto,2026-06-22 21:40:40
35020db1-a53c-4311-8a2a-40b26c6969c9,Lucas,Perrin,male,lucas.perrin@example.com,01-68-23-47-38,Asnières-sur-Seine,France,65993,1975-12-10,50,https://randomuser.me/api/portraits/men/49.jpg,2006-12-29,Maduro,2026-06-22 21:40:40
64a4d88b-cc61-411a-bde2-f1dbc8aa3d8a,Velibor,Tošić,male,velibor.tosic@example.com,013-5707-683,Negotin,Serbia,31300,1949-07-09,76,https://randomuser.me/api/portraits/men/55.jpg,2010-06-22,Senior,2026-06-22 21:40:40
15ff24e4-d2dc-44d1-b41a-cc807f76ec93,Ece,Alyanak,female,ece.alyanak@example.com,(988)-691-8838,Kırklareli,Turkey,76366,1992-12-14,33,https://randomuser.me/api/portraits/women/13.jpg,2011-12-04,Adulto,2026-06-22 21:40:40
353c3588-3ed0-4c71-8a24-c5a32c0fa56d,Sebastian,Kristensen,male,sebastian.kristensen@example.com,89983162,"Ulsted, Hals",Denmark,61104,1982-07-30,43,https://randomuser.me/api/portraits/men/48.jpg,2004-12-21,Adulto,2026-06-22 21:40:40
aef7fe89-4fa6-4e5e-9e50-075359a0f166,Corina,George,female,corina.george@example.com,0438-8458906,Edenkoben,Germany,46162,1975-03-01,51,https://randomuser.me/api/portraits/women/53.jpg,2012-05-03,Maduro,2026-06-22 21:40:40
4ead4e5e-d366-434f-8480-0ffaf8ba02f8,Bratislava,Maksimović,female,bratislava.maksimovic@example.com,011-8118-619,Bački Petrovac,Serbia,82409,1976-10-13,49,https://randomuser.me/api/portraits/women/4.jpg,2013-02-03,Maduro,2026-06-22 21:40:40
ece70d25-ada4-44fe-be32-1ded3f9b21d5,Tammy,Rivera,female,tammy.rivera@example.com,(967) 318-3758,Centennial,United States,71773,1997-03-17,29,https://randomuser.me/api/portraits/women/20.jpg,2019-08-30,Adulto,2026-06-22 21:40:40
dbb29538-97d6-4eae-8ae3-300593153f05,Evan,Mitchelle,male,evan.mitchelle@example.com,07-3003-3268,Bundaberg,Australia,3430,1957-08-19,68,https://randomuser.me/api/portraits/men/87.jpg,2008-10-01,Senior,2026-06-22 21:40:40
5d1cd28e-735d-4b40-9654-ad0edd60178c,Elian,Stendal,male,elian.stendal@example.com,83390991,Hamnås,Norway,4099,1950-12-10,75,https://randomuser.me/api/portraits/men/1.jpg,2010-04-09,Senior,2026-06-22 21:40:40
7827e5b7-3ca6-4832-8e5c-ab4d22b50160,آدرینا,کریمی,female,adryn.khrymy@example.com,014-93016451,زنجان,Iran,40037,1955-12-04,70,https://randomuser.me/api/portraits/women/37.jpg,2005-02-03,Senior,2026-06-22 21:40:40
5e1ef24a-605f-4612-b9c0-dca50785d728,Daisy,Carpenter,female,daisy.carpenter@example.com,(636) 271-3210,Santa Clarita,United States,35055,1962-06-28,63,https://randomuser.me/api/portraits/women/46.jpg,2005-04-26,Maduro,2026-06-22 21:40:40
f753d932-637e-4601-b792-ace2012b7fd3,Jack,Ouellet,male,jack.ouellet@example.com,M35 X52-5946,Souris,Canada,S7I 4E4,1987-03-05,39,https://randomuser.me/api/portraits/men/71.jpg,2010-10-12,Adulto,2026-06-22 21:40:40
de2ca40b-5867-4e46-82c5-2786b1b16430,یاسمین,جعفری,female,ysmyn.jaafry@example.com,006-47457971,شهریار,Iran,22072,1945-12-09,80,https://randomuser.me/api/portraits/women/94.jpg,2011-01-30,Senior,2026-06-22 21:40:40
e3c17db2-9b34-4917-8a17-6b8eccf12949,Lison,Fernandez,female,lison.fernandez@example.com,01-31-95-79-25,Avignon,France,48386,1963-03-09,63,https://randomuser.me/api/portraits/women/35.jpg,2002-08-12,Maduro,2026-06-22 21:40:40
4a8d25b6-b749-4e84-9e6a-1a708a7191cb,Oktaviya,Moroz,female,oktaviya.moroz@example.com,(099) M19-5621,Dokuchaievsk,Ukraine,34845,1990-08-13,35,https://randomuser.me/api/portraits/women/5.jpg,2016-07-21,Adulto,2026-06-22 21:40:40
ed2d043d-af06-4c37-8f56-65dee2d4117c,Suzana,Bekić,female,suzana.bekic@example.com,017-6800-441,Arilje,Serbia,37312,1969-07-08,56,https://randomuser.me/api/portraits/women/53.jpg,2020-10-25,Maduro,2026-06-22 21:40:40
f8f97cbc-dd0a-43cb-9826-930113409ed3,Alexis,Rolland,male,alexis.rolland@example.com,01-04-95-13-65,Amiens,France,16845,1998-04-08,28,https://randomuser.me/api/portraits/men/40.jpg,2020-03-30,Adulto,2026-06-22 21:40:40
ac8fa3d1-9a1b-404a-b177-9d616b55911d,Snežana,Borojević,female,snezana.borojevic@example.com,024-2245-033,Belgrade,Serbia,17457,1986-08-14,39,https://randomuser.me/api/portraits/women/45.jpg,2019-11-18,Adulto,2026-06-22 21:40:40
ba567222-8eb3-406b-a102-a3839c2a6f80,Christopher,Kelly,male,christopher.kelly@example.com,(951) 389-0846,Thornton,United States,65583,1955-06-02,71,https://randomuser.me/api/portraits/men/77.jpg,2017-09-24,Senior,2026-06-22 21:40:40
e31903d1-a237-40c2-af43-22df6e4bc562,Vicenta,Molina,female,vicenta.molina@example.com,945-390-905,Zaragoza,Spain,72613,1969-08-14,56,https://randomuser.me/api/portraits/women/23.jpg,2014-09-18,Maduro,2026-06-22 21:40:40
9f11d749-e269-4eca-9624-0dd07f197c78,Terrance,Barrett,male,terrance.barrett@example.com,07-4048-3594,Tweed,Australia,7945,1966-02-10,60,https://randomuser.me/api/portraits/men/23.jpg,2011-10-05,Maduro,2026-06-22 21:40:40
b21f0aee-6af6-4a94-846a-1c69a4c47994,Alia,Buvarp,female,alia.buvarp@example.com,22262855,Skei,Norway,3111,1955-08-19,70,https://randomuser.me/api/portraits/women/16.jpg,2006-04-26,Senior,2026-06-22 21:40:40
a505052e-9cf3-497f-a01e-65f05632ddef,Ayla,Turner,female,ayla.turner@example.com,(459)-157-5281,Tauranga,New Zealand,91135,1951-12-28,74,https://randomuser.me/api/portraits/women/53.jpg,2015-06-10,Senior,2026-06-22 21:40:40
8da94743-d7ea-4ffb-98ed-cb0e71f8a32f,Mustafa,Aclan,male,mustafa.aclan@example.com,(228)-965-5697,İstanbul,Turkey,64094,1991-11-09,34,https://randomuser.me/api/portraits/men/47.jpg,2006-12-25,Adulto,2026-06-22 21:40:40
2967cdad-0cad-4e02-8bca-a5123274d7e8,Julia,West,female,julia.west@example.com,071-475-6969,Ratoath,Ireland,96229,1948-09-29,77,https://randomuser.me/api/portraits/women/17.jpg,2005-10-10,Senior,2026-06-22 21:40:40
9e007721-387a-4680-922d-c6aee640effb,Ramón,Quiñones,male,ramon.quinones@example.com,(693) 550 4058,Contepec,Mexico,96322,1959-10-26,66,https://randomuser.me/api/portraits/men/74.jpg,2004-06-03,Senior,2026-06-22 21:40:40
1e5177cf-4346-4afe-a207-f815a86a12b6,Santiago,Villanueva,male,santiago.villanueva@example.com,(639) 561 1761,Ibarra,Mexico,27831,2000-07-12,25,https://randomuser.me/api/portraits/men/57.jpg,2018-02-10,Adulto,2026-06-22 21:40:40
52a87e71-dcc1-41e2-a111-c81e8514c175,Florent,Brun,male,florent.brun@example.com,04-96-14-32-76,Rueil-Malmaison,France,83697,1956-03-29,70,https://randomuser.me/api/portraits/men/0.jpg,2016-06-12,Senior,2026-06-22 21:40:40
79743781-6584-42f1-8bfe-dbbcb6f4f127,Álvaro,Parra,male,alvaro.parra@example.com,923-932-835,Gijón,Spain,75832,1995-01-14,31,https://randomuser.me/api/portraits/men/69.jpg,2003-04-09,Adulto,2026-06-22 21:40:40
de697024-c47c-4b2e-83cc-e922ef0d6b9a,Romena,Shchuka,female,romena.shchuka@example.com,(068) H72-8486,Starobilsk,Ukraine,49534,1955-03-17,71,https://randomuser.me/api/portraits/women/22.jpg,2012-03-13,Senior,2026-06-22 21:40:40
03bf4059-b6a7-4140-8ef9-563bfcb509ab,آرمیتا,علیزاده,female,armyt.aalyzdh@example.com,033-24054593,کرمانشاه,Iran,50092,1950-09-10,75,https://randomuser.me/api/portraits/women/49.jpg,2018-11-10,Senior,2026-06-22 21:40:40
6d7e9793-785f-40e1-9580-9ee64d9973d7,Vívian,Gonçalves,female,vivian.goncalves@example.com,(41) 3442-1315,Anápolis,Brazil,27530,1962-04-06,64,https://randomuser.me/api/portraits/women/28.jpg,2003-11-25,Maduro,2026-06-22 21:40:40
01e080ae-de8c-4e14-8983-0c7673b717c5,Viktoria,Rebmann,female,viktoria.rebmann@example.com,0751-5888471,Dransfeld,Germany,93239,1945-11-14,80,https://randomuser.me/api/portraits/women/29.jpg,2018-04-20,Senior,2026-06-22 21:40:40
73914b8c-7903-4352-91ac-bb0101a5be94,Salma,Martínez,female,salma.martinez@example.com,(639) 534 6639,Copandaro,Mexico,25357,1999-03-17,27,https://randomuser.me/api/portraits/women/12.jpg,2007-04-10,Adulto,2026-06-22 21:40:40
c98d5e18-0332-4034-b4e8-8d0380bc755c,Dylan,Cooper,male,dylan.cooper@example.com,(292)-334-2242,Christchurch,New Zealand,85402,1995-02-14,31,https://randomuser.me/api/portraits/men/32.jpg,2012-11-03,Adulto,2026-06-22 21:40:40
cce42cfe-3c39-41de-8bf0-02a879e19b84,Brad,Robertson,male,brad.robertson@example.com,041-068-4381,Carrickmacross,Ireland,97362,2001-04-16,25,https://randomuser.me/api/portraits/men/9.jpg,2013-01-13,Adulto,2026-06-22 21:40:40
5ad85f29-c6d2-4b0d-bd65-9a4adc4cba64,Walther,Wittig,male,walther.wittig@example.com,0799-5020818,Böhlen,Germany,30831,1969-01-21,57,https://randomuser.me/api/portraits/men/62.jpg,2003-10-19,Maduro,2026-06-22 21:40:40
3734eea8-9afb-4419-ba82-5ea8b8f8433c,Norah,Nysted,female,norah.nysted@example.com,83870321,Kolvereid,Norway,7004,1947-04-13,79,https://randomuser.me/api/portraits/women/40.jpg,2015-01-21,Senior,2026-06-22 21:40:40
933bc58a-ff1e-4122-b7b8-afbf993b5ec8,Rosario,Benavídez,female,rosario.benavidez@example.com,(642) 590 7090,Muzquiz,Mexico,38082,1944-09-20,81,https://randomuser.me/api/portraits/women/49.jpg,2003-10-23,Senior,2026-06-22 21:40:40
9bf1a5cb-8503-47f6-86af-251cfb441bf5,Charlotte,Garcia,female,charlotte.garcia@example.com,016977 11801,Bradford,United Kingdom,O5C 2ZW,1962-11-04,63,https://randomuser.me/api/portraits/women/96.jpg,2019-01-15,Maduro,2026-06-22 21:40:40
1718d09f-8fd3-44f4-898a-319f03a6efa7,Eleanor,Ortiz,female,eleanor.ortiz@example.com,(786) 640-8940,Santa Rosa,United States,98782,1971-03-20,55,https://randomuser.me/api/portraits/women/65.jpg,2011-05-29,Maduro,2026-06-22 21:40:40
03ded359-0d3b-402f-896e-9a12ca2be506,Erik,Sietsma,male,erik.sietsma@example.com,(075) 1364427,De Wilgen,Netherlands,5219 JY,1993-02-12,33,https://randomuser.me/api/portraits/men/58.jpg,2020-05-29,Adulto,2026-06-22 21:40:40
a37cf4b8-e1e6-4e60-81f9-7c1d3c5e073e,Mariana,Colunga,female,mariana.colunga@example.com,(602) 222 2796,Perote,Mexico,23124,1971-03-31,55,https://randomuser.me/api/portraits/women/28.jpg,2012-05-15,Maduro,2026-06-22 21:40:40
fb3b0bea-2754-4ba0-a1b5-9376849f5e54,Eeli,Toivonen,male,eeli.toivonen@example.com,06-005-552,Korsholm,Finland,79153,1969-10-21,56,https://randomuser.me/api/portraits/men/22.jpg,2010-08-21,Maduro,2026-06-22 21:40:40
a4b853b2-40b7-4552-882d-e0b34e64e692,Naja,Nielsen,female,naja.nielsen@example.com,24659388,Stoevring,Denmark,69161,1968-12-24,57,https://randomuser.me/api/portraits/women/42.jpg,2003-08-17,Maduro,2026-06-22 21:40:40
97f4b112-f605-4b2f-abfa-fcad3716a38b,Väinö,Wiitala,male,vaino.wiitala@example.com,09-754-902,Kuhmo,Finland,64251,1948-04-09,78,https://randomuser.me/api/portraits/men/87.jpg,2019-03-25,Senior,2026-06-22 21:40:40
4ff92734-4c3d-46da-b29a-32ff9f070ed0,Alexander,Petersen,male,alexander.petersen@example.com,95207910,Allinge,Denmark,62563,1994-05-17,32,https://randomuser.me/api/portraits/men/48.jpg,2006-04-07,Adulto,2026-06-22 21:40:40
74ad4b2d-bf72-491d-8544-71878f5c0b6b,Madeleine,Lee,female,madeleine.lee@example.com,(000)-079-4913,Hamilton,New Zealand,15586,1968-01-02,58,https://randomuser.me/api/portraits/women/52.jpg,2002-10-23,Maduro,2026-06-22 21:40:40
551ff79b-6807-4369-9efd-0a80dd414614,Kelly,Burton,female,kelly.burton@example.com,015242 26459,Coventry,United Kingdom,ZB35 6BY,1958-05-17,68,https://randomuser.me/api/portraits/women/66.jpg,2014-12-04,Senior,2026-06-22 21:40:40
3351888c-604b-4c85-b68b-cab55113efa2,Noémie,Sirko,female,noemie.sirko@example.com,F49 Q63-5129,Havelock,Canada,P8D 3S9,1996-05-24,30,https://randomuser.me/api/portraits/women/73.jpg,2021-08-27,Adulto,2026-06-22 21:40:40
83be5136-f766-454f-90c4-b829dcd6b204,Potishana,Semenyak,female,potishana.semenyak@example.com,(098) R68-8999,Noviy Bug,Ukraine,54836,1980-04-12,46,https://randomuser.me/api/portraits/women/89.jpg,2016-02-18,Maduro,2026-06-22 21:40:40
9ab52bba-dd81-4aa8-bb25-f7d909c381bf,Önal,Adıvar,male,onal.adivar@example.com,(849)-861-6242,Şırnak,Turkey,76087,1963-01-03,63,https://randomuser.me/api/portraits/men/64.jpg,2014-08-15,Maduro,2026-06-22 21:40:40
5e857aa5-fafb-4572-8031-8e3aff6dc3c5,Ishwar,Bhardwaj,male,ishwar.bhardwaj@example.com,8621728356,Udaipur,India,24071,1958-08-28,67,https://randomuser.me/api/portraits/men/2.jpg,2007-10-18,Senior,2026-06-22 21:40:40
25710d71-7510-4a5e-9e0e-853f35574473,Liliana,Rocha,female,liliana.rocha@example.com,(640) 297 0055,Lázaro Cárdenas,Mexico,43672,1958-08-04,67,https://randomuser.me/api/portraits/women/87.jpg,2002-06-27,Senior,2026-06-22 21:40:40
b8388169-871c-48a7-a7f1-20d0fbd6a32f,Veríssimo,Barros,male,verissimo.barros@example.com,(83) 6945-9844,Viamão,Brazil,31261,1987-06-25,38,https://randomuser.me/api/portraits/men/68.jpg,2018-09-28,Adulto,2026-06-22 21:40:40
71ae75c2-6e4c-45f0-aea4-60633ffb3b23,سهیل,موسوی,male,shyl.mwswy@example.com,063-95684237,بابل,Iran,40535,1959-08-28,66,https://randomuser.me/api/portraits/men/43.jpg,2021-07-31,Senior,2026-06-22 21:40:40
c7863669-c046-41ac-af80-31d1e4e5f894,Aiden,Spencer,male,aiden.spencer@example.com,021-909-8202,Nenagh,Ireland,99832,1988-04-25,38,https://randomuser.me/api/portraits/men/45.jpg,2016-04-14,Adulto,2026-06-22 21:40:40
7ab9c9d8-6b62-441e-85af-0a3bf50a6d5d,Gianno,Oving,male,gianno.oving@example.com,(0100) 414130,Amsterdam-Duivendrecht,Netherlands,4410 ZY,1956-10-19,69,https://randomuser.me/api/portraits/men/20.jpg,2008-06-30,Senior,2026-06-22 21:40:40
5415a5f8-b9d3-4caa-9191-e5834054c09b,Holly,Chapman,female,holly.chapman@example.com,015394 51271,Kingston upon Hull,United Kingdom,LA67 6SJ,1999-02-13,27,https://randomuser.me/api/portraits/women/81.jpg,2009-02-24,Adulto,2026-06-22 21:40:40
f2401874-9f0b-40e1-80d2-f16c3a6dca1c,Bruce,Chapman,male,bruce.chapman@example.com,01970 207072,Chichester,United Kingdom,J8L 9LJ,1966-10-20,59,https://randomuser.me/api/portraits/men/1.jpg,2008-09-03,Maduro,2026-06-22 21:40:40
3e7a3400-4f11-4aea-8fd7-fd52605df8f8,Joel,Luoma,male,joel.luoma@example.com,04-108-288,Oulu,Finland,73074,1984-03-20,42,https://randomuser.me/api/portraits/men/44.jpg,2021-04-21,Adulto,2026-06-22 21:40:40
c804400f-0c22-4267-893e-89ee135f9b5e,Ernst,Wang,male,ernst.wang@example.com,(091) 5740537,Oosterhout Gld,Netherlands,1997 MV,1971-02-21,55,https://randomuser.me/api/portraits/men/36.jpg,2003-11-29,Maduro,2026-06-22 21:40:40
7f82656d-02aa-4471-9700-7b1302b493f4,Alice,Chan,female,alice.chan@example.com,V32 E74-2310,Cornwall,Canada,S5F 6S4,1994-11-08,31,https://randomuser.me/api/portraits/women/12.jpg,2014-07-30,Adulto,2026-06-22 21:40:40
0ebf11d0-2bd4-4ea1-9ded-9719f2cdf2ee,Adam,Jean,male,adam.jean@example.com,075 532 72 43,Berg (Tg),Switzerland,9951,1986-07-06,39,https://randomuser.me/api/portraits/men/6.jpg,2006-04-02,Adulto,2026-06-22 21:40:40
3a07fa34-637a-485f-9e3e-bb613fb16497,Yassine,Vaatstra,male,yassine.vaatstra@example.com,(0321) 636277,Eierland,Netherlands,6250 EW,1951-01-11,75,https://randomuser.me/api/portraits/men/83.jpg,2016-04-21,Senior,2026-06-22 21:40:40
1766a68f-cd00-4988-93fd-d09af34c40fb,Emma,Mitchell,female,emma.mitchell@example.com,G33 F92-2421,Havelock,Canada,T0P 3Z8,1952-08-01,73,https://randomuser.me/api/portraits/women/61.jpg,2013-12-23,Senior,2026-06-22 21:40:40
284fc8fc-c183-4e2d-8e80-77aada861df6,Alexander,Thomsen,male,alexander.thomsen@example.com,38728466,Hirtsals,Denmark,97595,1958-05-03,68,https://randomuser.me/api/portraits/men/23.jpg,2002-09-02,Senior,2026-06-22 21:40:40
38d61db5-98bc-464f-86cb-44aaed2accea,Emo,Monteiro,male,emo.monteiro@example.com,(64) 0182-2166,Vitória,Brazil,41635,1955-08-03,70,https://randomuser.me/api/portraits/men/5.jpg,2016-01-24,Senior,2026-06-22 21:40:40
b6e0874d-e9c9-415a-b73c-3a60ca993170,Elina,Rey,female,elina.rey@example.com,076 717 56 88,Tramelan,Switzerland,2425,1961-11-05,64,https://randomuser.me/api/portraits/women/63.jpg,2020-10-05,Maduro,2026-06-22 21:40:40
ebc894b3-73a9-4831-a6fa-db344e4962b4,ملینا,احمدی,female,mlyn.hmdy@example.com,077-18156103,شهریار,Iran,65209,1999-01-01,27,https://randomuser.me/api/portraits/women/5.jpg,2013-06-08,Adulto,2026-06-22 21:40:40
e95dfced-7840-4434-b4be-9f83bb7b01eb,Indrajit,Kumari,male,indrajit.kumari@example.com,9843254956,Delhi,India,83136,1953-03-13,73,https://randomuser.me/api/portraits/men/64.jpg,2008-09-18,Senior,2026-06-22 21:40:40
3b8b7b45-22e3-4815-8c4c-be4b87409476,Karolina,Romashchenko,female,karolina.romashchenko@example.com,(068) Q59-7358,Bilopillya,Ukraine,84692,1954-08-24,71,https://randomuser.me/api/portraits/women/57.jpg,2002-09-22,Senior,2026-06-22 21:40:40
109994a7-d1a8-4097-b64b-b927f8c4a456,Jade,Chan,female,jade.chan@example.com,W49 J80-5908,Cochrane,Canada,U7D 8T5,1958-08-12,67,https://randomuser.me/api/portraits/women/43.jpg,2012-05-22,Senior,2026-06-22 21:40:40
c6e72586-1736-4b8f-add8-e3d30b9ba215,Embla,Heier,female,embla.heier@example.com,80117759,Kalvåg,Norway,0101,1959-01-03,67,https://randomuser.me/api/portraits/women/52.jpg,2007-10-03,Senior,2026-06-22 21:40:40
